Order_ID,Order_Date,Customer_ID,Age,Gender,Product,Category,Quantity,Unit_Price,Sales
ORD100356,2025-06-26,CUST1285,47.0,Female,T-Shirt,Clothing,4,118.83,475.32
ORD100795,2025-06-27,CUST1243,38.0,Female,Smartphone,Electronics,4,861.85,3447.4
ORD100281,2025-06-27,CUST1099,56.0,Male,Yoga Mat,Sports,2,40.14,80.28
ORD100872,2025-06-27,CUST1001,33.0,Male,Coffee Maker,Home,2,42.76,85.52
ORD100937,2025-06-28,CUST1093,45.0,Female,Smartwatch,Electronics,1,1126.07,1126.07
ORD100101,2025-06-29,CUST1138,23.0,Female,Smartphone,Electronics,4,1047.52,4190.08
ORD100448,2025-06-29,CUST1103,31.0,Female,Shampoo,Beauty,3,124.98,374.94
ORD101061,2025-06-29,CUST1118,47.0,Male,Yoga Mat,Sports,1,220.75,220.75
ORD100204,2025-06-29,CUST1052,54.0,Male,Football,Sports,1,226.18,226.18
ORD100840,2025-06-29,CUST1216,22.0,Male,Backpack,Clothing,2,131.45,262.9
ORD100713,2025-06-29,CUST1241,25.0,Male,Jacket,Clothing,2,105.77,211.54
ORD100076,2025-06-30,CUST1119,63.0,Male,Hair Dryer,Beauty,2,18.54,37.08
ORD100444,2025-06-30,CUST1068,18.0,Female,Bookshelf,Home,4,292.45,1169.8
ORD100704,2025-06-30,CUST1242,33.0,Female,Smartwatch,Electronics,2,1014.19,2028.38
ORD100429,2025-07-01,CUST1024,24.0,Female,Vacuum Cleaner,Home,2,87.32,174.64
ORD100102,2025-07-01,CUST1231,30.0,Male,Jacket,Clothing,1,21.0,21.0
ORD101176,2025-07-01,CUST1323,63.0,Male,Jeans,Clothing,1,138.95,138.95
ORD100030,2025-07-02,CUST1254,19.0,Male,Smartwatch,Electronics,1,119.47,119.47
ORD100215,2025-07-03,CUST1138,63.0,Male,Hair Dryer,Beauty,2,122.74,245.48
ORD101175,2025-07-04,CUST1240,61.0,Female,Jeans,Clothing,1,125.17,125.17
ORD101135,2025-07-05,CUST1116,44.0,Male,Jacket,Clothing,1,120.12,120.12
ORD100482,2025-07-06,CUST1065,37.0,Female,Jacket,Clothing,3,53.22,159.66
ORD100152,2025-07-06,CUST1013,51.0,Male,Headphones,Electronics,1,91.49,91.49
ORD101159,2025-07-07,CUST1007,33.0,Male,Football,Sports,2,27.92,55.84
ORD100354,2025-07-07,CUST1094,34.0,Male,Headphones,Electronics,2,108.99,217.98
ORD100094,2025-07-07,CUST1093,50.0,Female,T-Shirt,Clothing,4,122.0,488.0
ORD100540,2025-07-07,CUST1171,39.0,Male,Tablet,Electronics,1,349.34,349.34
ORD101103,2025-07-08,CUST1258,19.0,Female,Running Shoes,Sports,1,140.14,140.14
ORD100657,2025-07-09,CUST1255,59.0,Male,Bookshelf,Home,1,312.64,312.64
ORD100767,2025-07-09,CUST1129,46.0,Male,Moisturizer,Beauty,4,94.57,378.28
ORD100769,2025-07-09,CUST1092,53.0,Male,Desk Lamp,Home,3,329.94,989.82
ORD100629,2025-07-09,CUST1286,22.0,Female,Smartwatch,Electronics,1,822.24,822.24
ORD100544,2025-07-10,CUST1137,32.0,Female,T-Shirt,Clothing,4,77.6,310.4
ORD100648,2025-07-11,CUST1085,54.0,Female,Sneakers,Clothing,1,151.0,151.0
ORD100555,2025-07-12,CUST1157,53.0,Male,Football,Sports,1,66.8,66.8
ORD100196,2025-07-12,CUST1340,64.0,Female,Vacuum Cleaner,Home,3,356.9,1070.7
ORD100673,2025-07-13,CUST1040,56.0,Male,Tablet,Electronics,2,246.35,492.7
ORD101006,2025-07-13,CUST1315,28.0,Male,Jacket,Clothing,2,81.3,162.6
ORD100164,2025-07-13,CUST1035,45.0,Male,Sneakers,Clothing,1,168.0,168.0
ORD100999,2025-07-14,CUST1121,31.0,Female,Cricket Bat,Sports,2,264.01,528.02
ORD100626,2025-07-14,CUST1312,41.0,Female,Bookshelf,Home,1,347.63,347.63
ORD100990,2025-07-14,CUST1103,25.0,Female,Shampoo,Beauty,1,37.28,37.28
ORD100593,2025-07-14,CUST1114,35.0,Female,Tablet,Electronics,3,1022.75,3068.25
ORD100191,2025-07-15,CUST1238,30.0,Male,Smartwatch,Electronics,3,412.45,1237.35
ORD100778,2025-07-16,CUST1173,21.0,Female,Shampoo,Beauty,3,85.03,255.09
ORD100677,2025-07-18,CUST1083,39.0,Male,Tablet,Electronics,2,325.14,650.28
ORD100124,2025-07-19,CUST1296,18.0,Male,Headphones,Electronics,3,588.56,1765.68
ORD100437,2025-07-20,CUST1271,45.0,Female,Tablet,Electronics,1,577.28,577.28
ORD100431,2025-07-20,CUST1024,42.0,Female,Smartwatch,Electronics,1,1045.64,1045.64
ORD100582,2025-07-20,CUST1098,20.0,Female,Dumbbells,Sports,2,297.21,594.42
ORD100224,2025-07-21,CUST1016,34.0,Male,Coffee Maker,Home,1,223.88,223.88
ORD100939,2025-07-21,CUST1158,52.0,Male,Laptop,Electronics,2,1130.0,2260.0
ORD100369,2025-07-21,CUST1014,40.0,Male,Headphones,Electronics,5,651.58,3257.9
ORD100370,2025-07-22,CUST1225,36.0,Male,Tablet,Electronics,2,773.75,1547.5
ORD100931,2025-07-23,CUST1289,30.0,Male,Smartwatch,Electronics,3,935.87,2807.61
ORD100037,2025-07-25,CUST1179,54.0,Female,Bookshelf,Home,4,37.75,151.0
ORD100462,2025-07-26,CUST1002,22.0,Male,Jacket,Clothing,2,24.06,48.12
ORD100963,2025-07-26,CUST1011,28.0,Female,Smartwatch,Electronics,1,989.31,989.31
ORD101088,2025-07-27,CUST1146,62.0,Male,Smartphone,Electronics,3,521.09,1563.27
ORD100345,2025-07-27,CUST1276,63.0,Male,Bookshelf,Home,1,294.4,294.4
ORD100485,2025-07-27,CUST1307,25.0,Female,T-Shirt,Clothing,1,57.33,57.33
ORD101167,2025-07-27,CUST1007,18.0,Male,Perfume,Beauty,1,21.54,21.54
ORD100156,2025-07-28,CUST1268,42.0,Female,Smartwatch,Electronics,4,989.12,3956.48
ORD101166,2025-07-28,CUST1112,53.0,Male,Perfume,Beauty,2,97.74,195.48
ORD101094,2025-07-28,CUST1226,55.0,Male,Jeans,Clothing,2,44.62,89.24
ORD100618,2025-07-28,CUST1333,21.0,Female,Vacuum Cleaner,Home,2,385.49,770.98
ORD100802,2025-07-29,CUST1232,58.0,Male,Smartphone,Electronics,2,972.08,1944.16
ORD100890,2025-07-30,CUST1161,37.0,Female,Smartphone,Electronics,4,675.43,2701.72
ORD100635,2025-07-31,CUST1026,41.0,Female,Tablet,Electronics,1,166.32,166.32
ORD100446,2025-08-01,CUST1325,35.0,Female,Cricket Bat,Sports,4,60.21,240.84
ORD101059,2025-08-02,CUST1274,34.0,Female,Jeans,Clothing,2,88.06,176.12
ORD100688,2025-08-03,CUST1026,26.0,Female,Desk Lamp,Home,2,259.65,519.3
ORD100188,2025-08-04,CUST1045,65.0,Male,T-Shirt,Clothing,5,103.43,517.15
ORD100316,2025-08-04,CUST1271,23.0,Female,T-Shirt,Clothing,3,154.93,464.79
ORD100056,2025-08-04,CUST1217,51.0,Male,Football,Sports,2,216.69,433.38
ORD100289,2025-08-04,CUST1051,51.0,,Coffee Maker,Home,3,219.92,659.76
ORD100453,2025-08-05,CUST1039,46.0,Female,Bookshelf,Home,1,87.78,87.78
ORD100468,2025-08-05,CUST1028,54.0,Female,Cricket Bat,Sports,4,177.97,711.88
ORD100089,2025-08-06,CUST1342,64.0,Male,Cricket Bat,Sports,2,96.31,192.62
ORD100817,2025-08-06,CUST1321,45.0,Male,Jeans,Clothing,1,103.38,103.38
ORD100792,2025-08-08,CUST1192,35.0,Female,T-Shirt,Clothing,2,32.09,64.18
ORD100944,2025-08-08,CUST1238,49.0,Female,Perfume,Beauty,4,38.48,153.92
ORD100386,2025-08-08,CUST1283,56.0,Male,Moisturizer,Beauty,2,8.8,17.6
ORD100538,2025-08-08,CUST1032,18.0,Female,Tablet,Electronics,1,423.08,423.08
ORD100061,2025-08-09,CUST1106,32.0,Female,Bookshelf,Home,4,392.99,1571.96
ORD101028,2025-08-10,CUST1182,30.0,Female,Face Wash,Beauty,1,71.36,71.36
ORD100577,2025-08-10,CUST1092,32.0,Female,Headphones,Electronics,2,739.82,1479.64
ORD100979,2025-08-10,CUST1273,31.0,Male,Jeans,Clothing,2,75.16,150.32
ORD100856,2025-08-10,CUST1021,26.0,Male,Headphones,Electronics,3,327.11,981.33
ORD100860,2025-08-11,CUST1349,27.0,Male,Smartwatch,Electronics,2,493.19,986.38
ORD100630,2025-08-12,CUST1071,28.0,Female,Desk Lamp,Home,1,67.74,67.74
ORD100932,2025-08-12,CUST1153,42.0,Female,Moisturizer,Beauty,1,96.78,96.78
ORD100399,2025-08-12,CUST1006,34.0,Female,Perfume,Beauty,3,85.98,257.94
ORD100193,2025-08-13,CUST1166,60.0,Male,Cricket Bat,Sports,5,132.61,663.05
ORD100091,2025-08-14,CUST1051,33.0,Female,Headphones,Electronics,2,350.62,701.24
ORD100245,2025-08-15,CUST1007,42.0,Female,Smartwatch,Electronics,5,434.13,2170.65
ORD100060,2025-08-16,CUST1140,24.0,Male,Coffee Maker,Home,5,338.19,1690.95
ORD100458,2025-08-16,CUST1026,39.0,Female,Backpack,Clothing,1,109.16,109.16
ORD100859,2025-08-16,CUST1341,29.0,Female,T-Shirt,Clothing,5,13.37,66.85
ORD100951,2025-08-17,CUST1019,49.0,Male,T-Shirt,Clothing,2,147.22,294.44
ORD100093,2025-08-17,CUST1332,26.0,Male,Face Wash,Beauty,2,89.42,178.84
ORD100645,2025-08-18,CUST1204,52.0,Female,Smartphone,Electronics,2,288.19,576.38
ORD100812,2025-08-18,CUST1346,30.0,Male,Face Wash,Beauty,2,30.34,60.68
ORD100242,2025-08-19,CUST1350,65.0,Female,Cricket Bat,Sports,2,27.76,55.52
ORD100228,2025-08-19,CUST1156,55.0,Male,Desk Lamp,Home,2,162.93,325.86
ORD100292,2025-08-21,CUST1069,63.0,Male,Smartphone,Electronics,3,1012.72,3038.16
ORD100439,2025-08-21,CUST1267,50.0,Male,Face Wash,Beauty,1,51.05,51.05
ORD101150,2025-08-21,CUST1305,20.0,Male,Dumbbells,Sports,1,283.63,283.63
ORD100223,2025-08-23,CUST1225,33.0,Female,Laptop,Electronics,4,130.03,520.12
ORD100500,2025-08-23,CUST1100,50.0,Male,Cricket Bat,Sports,2,234.67,469.34
ORD100831,2025-08-23,CUST1214,52.0,Female,Smartwatch,Electronics,2,621.26,1242.52
ORD100914,2025-08-24,CUST1169,33.0,Female,Vacuum Cleaner,Home,2,262.03,524.06
ORD100121,2025-08-24,CUST1291,31.0,Female,Perfume,Beauty,1,145.85,145.85
ORD101078,2025-08-26,CUST1306,50.0,Female,Jeans,Clothing,1,30.13,30.13
ORD101126,2025-08-27,CUST1274,35.0,Female,Jacket,Clothing,4,31.66,126.64
ORD100007,2025-08-27,CUST1214,50.0,Male,Headphones,Electronics,2,261.86,523.72
ORD100402,2025-08-30,CUST1326,36.0,Female,Yoga Mat,Sports,1,213.86,213.86
ORD100519,2025-08-31,CUST1176,57.0,Female,Running Shoes,Sports,1,29.88,29.88
ORD100268,2025-08-31,CUST1203,45.0,Male,Shampoo,Beauty,5,66.81,334.05
ORD100438,2025-08-31,CUST1249,28.0,Male,Moisturizer,Beauty,2,41.32,82.64
ORD101100,2025-08-31,CUST1012,42.0,Female,Coffee Maker,Home,1,283.2,283.2
ORD100449,2025-08-31,CUST1297,48.0,Male,Office Chair,Home,2,292.86,585.72
ORD100632,2025-09-01,CUST1055,48.0,Female,Yoga Mat,Sports,1,165.26,165.26
ORD100355,2025-09-01,CUST1154,46.0,Male,Laptop,Electronics,1,43.67,43.67
ORD100959,2025-09-01,CUST1330,21.0,Female,Smartphone,Electronics,1,817.98,817.98
ORD101008,2025-09-01,CUST1106,52.0,Male,Moisturizer,Beauty,3,119.48,358.44
ORD101197,2025-09-02,CUST1027,29.0,Female,Cricket Bat,Sports,1,67.83,67.83
ORD100344,2025-09-02,CUST1248,24.0,Male,Desk Lamp,Home,1,154.47,154.47
ORD100022,2025-09-02,CUST1146,60.0,Female,Smartphone,Electronics,3,800.13,2400.39
ORD100170,2025-09-02,CUST1117,50.0,Male,Backpack,Clothing,1,53.89,53.89
ORD100385,2025-09-03,CUST1164,19.0,Male,Face Wash,Beauty,4,17.8,71.2
ORD100259,2025-09-03,CUST1125,25.0,Male,T-Shirt,Clothing,1,38.45,38.45
ORD101168,2025-09-03,CUST1230,35.0,Male,Backpack,Clothing,2,27.63,55.26
ORD100653,2025-09-03,CUST1278,46.0,Female,T-Shirt,Clothing,3,171.99,515.97
ORD100080,2025-09-03,CUST1314,44.0,Male,Smartwatch,Electronics,2,114.81,229.62
ORD100927,2025-09-06,CUST1151,58.0,Male,Vacuum Cleaner,Home,1,250.72,250.72
ORD100038,2025-09-06,CUST1035,50.0,Female,Headphones,Electronics,3,1082.66,3247.98
ORD100852,2025-09-07,CUST1027,21.0,Male,Hair Dryer,Beauty,2,140.81,281.62
ORD100909,2025-09-07,CUST1292,34.0,Female,Desk Lamp,Home,2,180.69,361.38
ORD100143,2025-09-07,CUST1022,29.0,Male,Sneakers,Clothing,2,155.2,310.4
ORD100251,2025-09-08,CUST1053,61.0,Male,Vacuum Cleaner,Home,1,244.46,244.46
ORD100013,2025-09-08,CUST1213,20.0,Male,Moisturizer,Beauty,3,127.81,383.43
ORD100460,2025-09-08,CUST1176,19.0,Female,Smartphone,Electronics,1,434.83,434.83
ORD100314,2025-09-09,CUST1261,28.0,Female,Running Shoes,Sports,4,223.28,893.12
ORD100928,2025-09-09,CUST1245,53.0,Female,Sneakers,Clothing,2,46.22,92.44
ORD100702,2025-09-09,CUST1235,33.0,Male,Smartwatch,Electronics,1,1170.27,1170.27
ORD100678,2025-09-10,CUST1170,51.0,Female,Desk Lamp,Home,1,170.06,170.06
ORD100624,2025-09-11,CUST1330,47.0,Male,T-Shirt,Clothing,1,87.96,87.96
ORD100892,2025-09-11,CUST1216,35.0,Male,Yoga Mat,Sports,1,173.32,173.32
ORD100557,2025-09-11,CUST1349,55.0,Female,Tablet,Electronics,1,425.24,425.24
ORD101105,2025-09-11,CUST1135,37.0,Male,Running Shoes,Sports,4,161.0,644.0
ORD100430,2025-09-12,CUST1035,26.0,Male,Smartphone,Electronics,4,874.96,3499.84
ORD100133,2025-09-12,CUST1241,40.0,Male,Headphones,Electronics,3,317.07,951.21
ORD100009,2025-09-12,CUST1211,27.0,Female,Jeans,Clothing,2,84.04,168.08
ORD100815,2025-09-13,CUST1149,33.0,Male,Running Shoes,Sports,1,206.25,206.25
ORD100006,2025-09-14,CUST1188,31.0,Male,Headphones,Electronics,2,898.02,1796.04
ORD100236,2025-09-16,CUST1231,29.0,Male,Perfume,Beauty,2,11.89,23.78
ORD100295,2025-09-16,CUST1188,20.0,Male,Headphones,Electronics,3,862.46,2587.38
ORD100476,2025-09-18,CUST1310,34.0,Male,Running Shoes,Sports,4,27.05,108.2
ORD100980,2025-09-19,CUST1288,51.0,Female,Sneakers,Clothing,1,93.9,93.9
ORD100180,2025-09-19,CUST1066,31.0,Male,Tablet,Electronics,1,87.05,87.05
ORD100587,2025-09-21,CUST1234,27.0,Female,Headphones,Electronics,2,691.1,1382.2
ORD100440,2025-09-22,CUST1193,18.0,Male,Tablet,Electronics,4,376.37,1505.48
ORD100705,2025-09-22,CUST1117,18.0,Male,Smartwatch,Electronics,1,912.06,912.06
ORD101122,2025-09-23,CUST1214,20.0,,Dumbbells,Sports,1,229.5,229.5
ORD100968,2025-09-24,CUST1080,34.0,Male,Coffee Maker,Home,2,21.09,42.18
ORD100053,2025-09-25,CUST1311,34.0,Male,Yoga Mat,Sports,3,22.74,68.22
ORD100234,2025-09-25,CUST1092,48.0,Female,Jacket,Clothing,3,12.09,36.27
ORD100716,2025-09-25,CUST1050,47.0,Female,Cricket Bat,Sports,1,254.3,254.3
ORD100904,2025-09-26,CUST1137,21.0,Male,Sneakers,Clothing,2,34.47,68.94
ORD100741,2025-09-27,CUST1183,59.0,Female,Jeans,Clothing,2,69.94,139.88
ORD101027,2025-09-27,CUST1328,28.0,Male,Running Shoes,Sports,2,250.55,501.1
ORD100732,2025-09-28,CUST1099,65.0,Male,Face Wash,Beauty,2,59.74,119.48
ORD100883,2025-09-30,CUST1205,22.0,Female,Tablet,Electronics,3,417.29,1251.87
ORD100494,2025-09-30,CUST1180,27.0,Female,Headphones,Electronics,2,618.34,1236.68
ORD101138,2025-09-30,CUST1284,22.0,Male,Jeans,Clothing,3,45.35,136.05
ORD100863,2025-09-30,CUST1317,27.0,Male,T-Shirt,Clothing,1,168.95,168.95
ORD101200,2025-10-02,CUST1191,28.0,Female,Smartwatch,Electronics,1,1047.62,1047.62
ORD100727,2025-10-03,CUST1150,42.0,Male,Smartwatch,Electronics,1,336.16,336.16
ORD100580,2025-10-04,CUST1008,48.0,Female,Office Chair,Home,1,273.58,273.58
ORD100680,2025-10-08,CUST1188,18.0,Female,Cricket Bat,Sports,5,15.13,75.65
ORD100526,2025-10-10,CUST1211,27.0,Male,Sneakers,Clothing,3,149.96,449.88
ORD100740,2025-10-12,CUST1233,18.0,Male,Desk Lamp,Home,1,312.95,312.95
ORD100709,2025-10-13,CUST1205,54.0,Male,Office Chair,Home,2,276.63,553.26
ORD100737,2025-10-13,CUST1089,52.0,Female,Vacuum Cleaner,Home,3,333.3,999.9
ORD100410,2025-10-13,CUST1150,28.0,Male,Smartphone,Electronics,2,594.78,1189.56
ORD100028,2025-10-14,CUST1072,26.0,Male,Jacket,Clothing,3,46.64,139.92
ORD101099,2025-10-14,CUST1100,48.0,Male,Moisturizer,Beauty,3,142.21,426.63
ORD100881,2025-10-16,CUST1261,27.0,Male,Laptop,Electronics,4,737.28,2949.12
ORD100947,2025-10-16,CUST1018,58.0,Female,Headphones,Electronics,1,901.68,901.68
ORD100774,2025-10-18,CUST1333,53.0,Male,Coffee Maker,Home,3,399.82,1199.46
ORD100520,2025-10-18,CUST1238,38.0,Female,Tablet,Electronics,2,831.34,1662.68
ORD100717,2025-10-18,CUST1166,64.0,Female,Shampoo,Beauty,5,28.42,142.1
ORD100965,2025-10-19,CUST1218,55.0,Female,Desk Lamp,Home,2,365.94,731.88
ORD100307,2025-10-19,CUST1189,62.0,Female,Backpack,Clothing,2,45.24,90.48
ORD100005,2025-10-19,CUST1271,64.0,Female,Laptop,Electronics,1,1090.22,1090.22
ORD100403,2025-10-20,CUST1053,24.0,Male,Jacket,Clothing,2,11.04,22.08
ORD100248,2025-10-21,CUST1187,32.0,Female,Cricket Bat,Sports,1,16.91,16.91
ORD100535,2025-10-22,CUST1012,62.0,Female,Perfume,Beauty,1,142.74,142.74
ORD100753,2025-10-22,CUST1131,40.0,Female,Sneakers,Clothing,2,71.57,143.14
ORD100634,2025-10-22,CUST1003,33.0,Female,Backpack,Clothing,1,122.05,122.05
ORD100181,2025-10-24,CUST1070,44.0,Male,Vacuum Cleaner,Home,2,350.57,701.14
ORD100452,2025-10-24,CUST1315,63.0,Female,T-Shirt,Clothing,3,27.47,82.41
ORD100903,2025-10-24,CUST1172,31.0,Male,Smartphone,Electronics,1,840.14,840.14
ORD100895,2025-10-24,CUST1332,43.0,Male,Sneakers,Clothing,3,44.75,134.25
ORD101188,2025-10-25,CUST1234,28.0,Female,Laptop,Electronics,3,938.19,2814.57
ORD100051,2025-10-26,CUST1304,49.0,Female,Dumbbells,Sports,4,20.13,80.52
ORD100609,2025-10-27,CUST1311,51.0,Male,Jeans,Clothing,1,168.2,168.2
ORD100583,2025-10-27,CUST1236,28.0,Male,Jacket,Clothing,2,50.66,101.32
ORD100486,2025-10-28,CUST1022,41.0,Female,Football,Sports,2,51.94,103.88
ORD100858,2025-10-29,CUST1180,40.0,Female,Jacket,Clothing,3,41.78,125.34
ORD101039,2025-10-29,CUST1165,56.0,Male,Smartphone,Electronics,4,290.63,1162.52
ORD100041,2025-10-30,CUST1158,61.0,Male,Smartphone,Electronics,2,40.22,80.44
ORD100134,2025-10-30,CUST1337,21.0,Male,Coffee Maker,Home,1,195.81,195.81
ORD101181,2025-10-31,CUST1009,58.0,Male,Football,Sports,1,203.81,203.81
ORD100471,2025-10-31,CUST1188,56.0,Male,Smartphone,Electronics,1,529.97,529.97
ORD100911,2025-11-01,CUST1325,23.0,Female,Jacket,Clothing,1,87.86,87.86
ORD101098,2025-11-03,CUST1067,46.0,Male,Tablet,Electronics,1,65.68,65.68
ORD100263,2025-11-04,CUST1003,39.0,Male,Tablet,Electronics,4,657.02,2628.08
ORD100656,2025-11-04,CUST1114,27.0,Female,Smartphone,Electronics,1,1030.9,1030.9
ORD100948,2025-11-08,CUST1073,65.0,Female,Yoga Mat,Sports,2,108.21,216.42
ORD101092,2025-11-08,CUST1043,59.0,Male,Backpack,Clothing,2,80.02,160.04
ORD100757,2025-11-09,CUST1192,58.0,Male,Backpack,Clothing,2,11.72,23.44
ORD100382,2025-11-10,CUST1042,46.0,Male,Backpack,Clothing,1,17.51,17.51
ORD100451,2025-11-11,CUST1215,34.0,Male,Shampoo,Beauty,2,65.15,130.3
ORD100478,2025-11-12,CUST1217,63.0,Male,Backpack,Clothing,1,168.13,168.13
ORD100977,2025-11-12,CUST1178,37.0,Male,Jeans,Clothing,1,66.62,66.62
ORD100279,2025-11-13,CUST1123,37.0,Male,Hair Dryer,Beauty,1,149.27,149.27
ORD100945,2025-11-13,CUST1289,51.0,Female,Tablet,Electronics,2,811.39,1622.78
ORD100819,2025-11-14,CUST1198,,Male,Tablet,Electronics,3,599.7,1799.1
ORD101142,2025-11-14,CUST1280,32.0,Female,Coffee Maker,Home,1,301.09,301.09
ORD100987,2025-11-16,CUST1092,36.0,Female,Jeans,Clothing,3,59.55,178.65
ORD100109,2025-11-16,CUST1219,26.0,Female,Laptop,Electronics,2,199.53,399.06
ORD100568,2025-11-16,CUST1320,35.0,Male,Bookshelf,Home,2,225.58,451.16
ORD100168,2025-11-17,CUST1011,57.0,Female,Headphones,Electronics,1,1063.42,1063.42
ORD100809,2025-11-17,CUST1304,27.0,Male,T-Shirt,Clothing,2,34.17,68.34
ORD100122,2025-11-18,CUST1056,56.0,Female,Football,Sports,2,89.86,179.72
ORD101010,2025-11-19,CUST1273,63.0,Male,Jacket,Clothing,3,44.19,132.57
ORD100155,2025-11-20,CUST1181,53.0,Male,Football,Sports,2,96.1,192.2
ORD101074,2025-11-21,CUST1048,33.0,Male,Laptop,Electronics,2,1062.73,2125.46
ORD100088,2025-11-21,CUST1214,50.0,Female,T-Shirt,Clothing,1,152.49,152.49
ORD100330,2025-11-21,CUST1166,35.0,Female,Tablet,Electronics,2,79.98,159.96
ORD100393,2025-11-23,CUST1087,,Male,Desk Lamp,Home,2,168.65,337.3
ORD100878,2025-11-23,CUST1291,32.0,Male,Jeans,Clothing,3,29.75,89.25
ORD100690,2025-11-23,CUST1072,39.0,Male,Smartwatch,Electronics,5,77.84,389.2
ORD100573,2025-11-23,CUST1058,58.0,Male,Desk Lamp,Home,3,73.65,220.95
ORD100299,2025-11-24,CUST1114,61.0,Female,Backpack,Clothing,1,49.96,49.96
ORD100336,2025-11-24,CUST1264,65.0,Male,Laptop,Electronics,1,610.64,610.64
ORD100920,2025-11-24,CUST1004,43.0,Male,Smartphone,Electronics,1,716.93,716.93
ORD101118,2025-11-24,CUST1290,62.0,Female,Running Shoes,Sports,2,218.67,437.34
ORD100536,2025-11-25,CUST1337,54.0,Female,Running Shoes,Sports,1,23.96,23.96
ORD100329,2025-11-26,CUST1155,20.0,Female,Desk Lamp,Home,2,194.71,389.42
ORD100579,2025-11-26,CUST1293,60.0,Female,T-Shirt,Clothing,1,20.15,20.15
ORD101087,2025-11-27,CUST1149,50.0,Female,Sneakers,Clothing,1,177.66,177.66
ORD100343,2025-11-27,CUST1341,27.0,Female,Tablet,Electronics,1,1105.73,1105.73
ORD100257,2025-11-27,CUST1349,35.0,Male,Cricket Bat,Sports,2,174.51,349.02
ORD101014,2025-11-27,CUST1109,44.0,Male,Smartwatch,Electronics,1,72.84,72.84
ORD100853,2025-11-28,CUST1227,53.0,Male,Smartwatch,Electronics,1,1026.79,1026.79
ORD101034,2025-11-28,CUST1287,65.0,Male,Smartphone,Electronics,1,335.66,335.66
ORD100058,2025-11-28,CUST1135,40.0,Female,Smartphone,Electronics,1,998.21,998.21
ORD100159,2025-11-29,CUST1057,34.0,Male,Smartphone,Electronics,1,706.74,706.74
ORD100390,2025-11-29,CUST1025,56.0,Male,Moisturizer,Beauty,1,133.59,133.59
ORD100647,2025-11-29,CUST1146,46.0,Male,Sneakers,Clothing,2,12.41,24.82
ORD100288,2025-11-30,CUST1191,61.0,Female,Sneakers,Clothing,4,91.24,364.96
ORD100200,2025-12-01,CUST1349,49.0,Female,Shampoo,Beauty,2,24.43,48.86
ORD100766,2025-12-01,CUST1094,58.0,Female,Backpack,Clothing,1,139.04,139.04
ORD100195,2025-12-02,CUST1214,52.0,Female,Desk Lamp,Home,1,263.88,263.88
ORD100096,2025-12-03,CUST1145,30.0,Female,T-Shirt,Clothing,4,47.44,189.76
ORD101158,2025-12-03,CUST1226,38.0,Male,Football,Sports,1,120.3,120.3
ORD100432,2025-12-04,CUST1028,50.0,Male,Face Wash,Beauty,1,72.46,72.46
ORD100214,2025-12-04,CUST1320,65.0,Female,Smartwatch,Electronics,1,1095.76,1095.76
ORD100387,2025-12-04,CUST1058,32.0,Female,Bookshelf,Home,1,375.78,375.78
ORD101062,2025-12-06,CUST1202,30.0,Male,Yoga Mat,Sports,1,124.67,124.67
ORD100057,2025-12-07,CUST1001,26.0,Male,Headphones,Electronics,2,1168.42,2336.84
ORD101022,2025-12-07,CUST1037,65.0,Male,Desk Lamp,Home,4,213.82,855.28
ORD100138,2025-12-08,CUST1180,46.0,Male,Shampoo,Beauty,1,74.7,74.7
ORD100310,2025-12-08,CUST1255,53.0,Male,Office Chair,Home,1,130.69,130.69
ORD101031,2025-12-08,CUST1348,29.0,Female,Headphones,Electronics,2,1112.49,2224.98
ORD100255,2025-12-09,CUST1147,55.0,Male,Smartwatch,Electronics,4,1016.4,4065.6
ORD101180,2025-12-09,CUST1058,53.0,Male,Jacket,Clothing,3,75.73,227.19
ORD101124,2025-12-10,CUST1024,31.0,Male,Moisturizer,Beauty,3,132.13,396.39
ORD100374,2025-12-10,CUST1216,41.0,Female,Jeans,Clothing,1,134.62,134.62
ORD100889,2025-12-10,CUST1246,37.0,Female,Laptop,Electronics,2,159.62,319.24
ORD100781,2025-12-12,CUST1099,29.0,Male,Jeans,Clothing,1,80.46,80.46
ORD100585,2025-12-12,CUST1045,62.0,Female,Jacket,Clothing,3,120.66,361.98
ORD100254,2025-12-13,CUST1048,51.0,Female,Coffee Maker,Home,2,219.47,438.94
ORD101196,2025-12-15,CUST1336,,Female,Dumbbells,Sports,4,182.72,730.88
ORD100505,2025-12-15,CUST1285,31.0,Female,Backpack,Clothing,1,80.69,80.69
ORD100533,2025-12-15,CUST1270,40.0,Male,Running Shoes,Sports,1,253.91,253.91
ORD100479,2025-12-16,CUST1080,33.0,Male,Yoga Mat,Sports,1,255.61,255.61
ORD100184,2025-12-18,CUST1226,38.0,Female,Cricket Bat,Sports,3,243.1,729.3
ORD100441,2025-12-20,CUST1335,30.0,Male,Smartwatch,Electronics,3,693.42,2080.26
ORD100481,2025-12-20,CUST1083,33.0,Female,Sneakers,Clothing,3,33.65,100.95
ORD100838,2025-12-20,CUST1099,38.0,Male,Vacuum Cleaner,Home,1,60.62,60.62
ORD100488,2025-12-21,CUST1107,42.0,Male,Office Chair,Home,2,378.43,756.86
ORD100090,2025-12-22,CUST1074,63.0,Male,T-Shirt,Clothing,2,82.96,165.92
